id,road,house_number,neighbourhood,county
224059111,153rd Avenue Southeast,2041,N/A,King County
4141800215,36th Avenue,1618,N/A,King County
1822069097,Southeast 224th Street,18415,N/A,King County
1668500100,228th Avenue Northeast,4520,N/A,King County
1254200615,26th Avenue Northwest,7003,Loyal Heights,King County
7135520300,Cross Town Trail,8317,Olympus,King County
1755700090,North 161st Place,2165,Meridian Park,King County
2414600195,1st Avenue Southwest,10014,N/A,King County
3592500985,Peach Court East,1638,N/A,King County
1003600056,South 183rd Street,3815,N/A,King County
9285800755,36th Avenue Southwest,3811,N/A,King County
1269200229,Southwest Bayview Drive,8936,N/A,King County
304100090,South 294th Place,5719,N/A,King County
7227800110,Northeast 20th Street,3119,N/A,King County
7507500015,Palatine Avenue North,19316,N/A,King County
621069146,188th Avenue Southeast,30012,N/A,King County
263000164,North 97th Street,901,Licton Springs,King County
263000291,North 96th Street,741,N/A,King County
1566100625,Northeast 98th Street,2737,Alicia Park,King County
8861500015,Northeast 87th Street,16822,N/A,King County
8961990090,243rd Place Southeast,463,N/A,King County
3584900090,Southeast 23rd Street,12926,Woodridge,King County
8902000407,24th Avenue Northeast,11006,Victory Heights,King County
3026059014,86th Avenue Northeast,12119,N/A,King County
7304300906,10th Avenue Northeast,16225,North City,King County
8155820110,Blaine Avenue Northeast,1408,Kennydale,King County
722069232,Southeast 209th Place,19115,N/A,King County
1825069031,East Lake Sammamish Parkway Northeast,4610,N/A,King County
1825069031,East Lake Sammamish Parkway Northeast,4610,N/A,King County
3348401584,South Augusta Street,5160,N/A,King County
8029500100,Southwest 329th Way,4618,Twin Lakes,King County
7964410100,214th Avenue Northeast,22,N/A,King County
1457500026,Southeast 134th Street,16206,N/A,King County
7215730590,241st Place Southeast,1325,N/A,King County
7525530100,227th Place Southeast,4632,N/A,King County
1925059194,Northeast 32nd Street,9233,N/A,King County
5561401110,Southeast Mirrormont Boulevard,24434,Mirrormont,King County
7173700524,Ravenna Avenue Northeast,7504,Ravenna,King County
9828202215,30th Avenue,1634,N/A,King County
4113800300,120th Place Southeast,7612,N/A,King County
6145600855,North 104th Street,355,N/A,King County
2130702350,Broadway Avenue Northeast,26638,N/A,King County
8815400735,35th Avenue Northeast,6032,Ravenna,King County
5152600090,8th Avenue South,30221,Marine Hills,King County
7852090750,Hoff Avenue Southeast,7232,N/A,King County
2488200459,45th Avenue Southwest,9126,Fauntleroy,King County
8035600590,103rd Avenue Southeast,20930,Stonepine,King County
4438000165,South 195th Street,821,North Hill,King County
6744700423,Northeast 153rd Street,3715,N/A,King County
2473002100,Southeast 173rd Street,14603,Fairwood Greens,King County
4399200245,O Street Northeast,1407,N/A,King County
1326059085,Northeast 155th Place,16851,N/A,King County
6324000090,Arch Place Southwest,2315,Admiral,King County
9542830600,242nd Avenue Southeast,26305,Woodridge,King County
2767604580,Northwest 58th Street,1700,N/A,King County
662310900,Southwest 355th Court,811,N/A,King County
1432600100,117th Avenue Southeast,15719,N/A,King County
8928100025,53rd Avenue Northeast,7321,View Ridge,King County
1221039058,Southwest Dash Point Road,2221,N/A,King County
3840700600,Northeast 126th Place,8024,N/A,King County
8691410100,Trossachs Boulevard Southeast,1225,N/A,King County
7883607645,South Cloverdale Street,1236,South Park,King County
9435300051,Northeast 60th Street,15550,N/A,King County
6179900090,Northeast 198th Place,5820,N/A,King County
6840700165,East Cherry Street,2522,N/A,King County
2768301217,Northwest 51st Street,908,N/A,King County
629000615,106th Place Southeast,2716,N/A,King County
7202360600,237th Place Northeast,8835,N/A,King County
7852020590,Dogwood Lane Southeast,7437,Fairway,King County
2023039160,Southwest 156th Street,9322,N/A,King County
2597520090,Southeast 66th Street,15051,N/A,King County
8631600025,North 122nd Street,2318,N/A,King County
8100000110,Sunny Lane,32216,N/A,King County
5151800015,11th Place South,29500,Marine Hills,King County
9521101055,North 46th Street,812,N/A,King County
2475901105,Southeast 44th Place,4362,N/A,King County
1726069202,198th Place Northeast,15920,N/A,King County
3530450100,11th Avenue South,1024,Zenith,King County
8941800100,16th Avenue Southwest,5260,N/A,King County
809002215,Crockett Street,365,N/A,King County
6209000165,14th Avenue Southwest,11447,Mount View,King County
4178500100,Southeast 270th Street,19022,Lancaster Park,King County
1523069086,Southeast 230th Place,12921,Four Creeks,King County
6121000090,South 190th Street,455,N/A,King County
3342100785,North 29th Street,1007,Kennydale,King County
6012500100,48th Avenue Northeast,5150,Laurelhurst,King County
8682291720,Northeast 134th Street,23732,N/A,King County
5041300100,36th Avenue West,3051,Carleton Park,King County
2473101140,136th Place Southeast,17148,N/A,King County
8121100600,39th Avenue South,3857,Columbia City,King County
724069059,East Lake Sammamish Trail,2417,N/A,King County
2755200110,Northeast 68th Street,6802,Ravenna,King County
6169901130,9th Avenue West,820,N/A,King County
6385000025,51st Avenue Southwest,3626,N/A,King County
509000090,222nd Place Southeast,626,N/A,King County
622059031,South 208th Street,9138,Stonepine,King County
5358300100,Northeast 19th Street,2515,Kennydale,King County
4459800100,North 85th Street,1411,Licton Springs,King County
2473371780,Southeast Fairwood Boulevard,15806,Fairwood Greens,King County
9393700110,48th Avenue Southwest,4822,N/A,King County
8691360490,Southeast 9th Way,26716,N/A,King County
9175600025,Southwest 156th Street,2720,Seahurst,King County
7605800090,Northeast 12th Place,13588,N/A,King County
7334500090,Southeast 150th Street,43736,N/A,King County
8964800930,Evergreen Drive,9303,N/A,King County
2260800110,Southeast 63rd Place,18913,N/A,King County
7550800945,Northwest 62nd Street,3002,Sunset Hill,King County
1972205338,West Etruria Street,27,N/A,King County
2946000590,South 202nd Street,1002,North Hill,King County
5700003585,Mount Saint Helens Place South,2745,N/A,King County
7129302235,61st Avenue South,9772,Rainier Beach,King County
3278602490,Southwest Raymond Street,3123,N/A,King County
685000115,Bellevue Way Northeast,2320,Ashwood,King County
3423600025,26th Avenue Northeast,6241,University Park,King County
7173700518,21st Avenue Northeast,7510,Ravenna,King County
3277801450,34th Avenue Southwest,6548,N/A,King County
1862400518,Northwest 92nd Street,1459,Crown Hill,King County
8078350090,Southeast 40th Place,23827,N/A,King County
1423089118,Southeast Mount Si Road,44701,N/A,King County
7980900011,Northeast 123rd Street,8244,N/A,King County
5309100750,11th Avenue Northwest,6701,Whittier Heights,King County
322059097,Southeast 204th Place,14404,N/A,King County
9834200165,33rd Avenue South,3211,N/A,King County
2420069201,Porter Street,3038,N/A,King County
4167300300,Southwest 306th Place,2221,Adelaide,King County
1105000745,46th Avenue South,6924,Brighton,King County
8927600100,48th Avenue Northeast,6826,View Ridge,King County
8078490090,Winter Place,3502,N/A,King County
1736100090,Northeast 126th Place,9752,N/A,King County
3876200100,119th Avenue Northeast,14206,N/A,King County
6844702290,Northeast 87th Street,3819,Wedgwood,King County
4022906430,Northeast 187th Street,5105,N/A,King County
5040800015,38th Avenue West,3011,N/A,King County
9297301055,32nd Avenue Southwest,3028,N/A,King County
318500300,Southeast 35th Place,21012,N/A,King County
1839910300,123rd Avenue Northeast,13422,N/A,King County
1446400785,Occidental Avenue South,12812,Beverly Park,King County
4036800015,Lake Hills Boulevard,15611,N/A,King County
8965500900,169th Avenue Southeast,4405,N/A,King County
3751603173,52nd Avenue South,35632,N/A,King County
3423059140,Southeast 188th Place,14630,N/A,King County
114101055,76th Court Northeast,19425,N/A,King County
2475200590,Southeast 8th Place,2043,N/A,King County
3856905010,Northeast 56th Street,309,Meridian,King County
7226500100,Wells Avenue North,231,North Renton,King County
3580900090,75th Avenue Northeast,14151,N/A,King County
9558000100,Southeast 171st Place,16819,Woodside,King County
1872900076,Lake Washington Boulevard Northeast,9002,N/A,King County
1221059112,168 Southeast Avenue,31233,N/A,King County
2877102495,4th Avenue Northwest,6745,N/A,King County
4400200057,20th Avenue East,506,N/A,King County
1049010300,Northeast 149th Street,12116,N/A,King County
6802210090,Berninger Street,903,N/A,King County
726049232,North 169th Street,1305,Meridian Park,King County
3262300940,78th Avenue Northeast,2427,N/A,King County
3262300940,78th Avenue Northeast,2427,N/A,King County
1214700090,South 158th Street,528,Five Corners,King County
8564950300,Northeast 201st Place,8517,N/A,King County
3321069006,213th Southeast Plane,37020,N/A,King County
3751601501,56th Place South,35131,N/A,King County
1156000100,157th Avenue Southeast,29217,N/A,King County
3972900735,15th Avenue Northeast,18505,N/A,King County
6888900115,South Bennett Street,3530,Columbia City,King County
3031200165,33rd Avenue South,7327,NewHolly,King County
5683000033,Northeast 65th Street,4324,Hawthorne Hills,King County
7230000265,183rd Avenue Southeast,14239,N/A,King County
985001015,South 124th Street,1641,Beverly Park,King County
2815600215,49th Avenue Southwest,5642,Morgan Junction,King County
3585900090,13th Avenue Northwest,17780,N/A,King County
5101407370,Northeast 103rd Street,2024,Victory Heights,King County
871001105,38th Avenue West,3427,N/A,King County
424069233,Southeast 20th Street,21311,N/A,King County
3830630090,122nd Place Southeast,28060,N/A,King County
1997200215,Densmore Avenue North,8809,Licton Springs,King County
1898310110,Southwest 324th Place,5134,N/A,King County
3407700047,Northeast 163rd Street,14960,N/A,King County
9542100165,Southeast 22nd Street,12116,Norwood Village,King County
7140800100,28th Place Southeast,1310,N/A,King County
7202340930,Redmond Ridge Drive Northeast,8716,N/A,King County
9262800057,South 318th Street,5661,N/A,King County
1159100100,82nd Avenue South,11317,Lakeridge,King County
7230900100,Edmonds Avenue Northeast,1401,N/A,King County
8682301910,Northeast Twinberry Way,23710,N/A,King County
7701450110,Southeast 45th Street,15815,N/A,King County
1725059209,Northeast 53rd Street,11219,N/A,King County
4025300195,23rd Avenue Northeast,16537,Briarcrest,King County
985000900,South 124th Street,1640,Beverly Park,King County
7140700850,185th Loop Southeast,24316,N/A,King County
522079067,Southeast 208th Street,30608,N/A,King County
1387300940,Northeast 149th Street,10825,N/A,King County
8562700090,137th Avenue Northeast,13704,N/A,King County
2122059236,119th Court Southeast,25416,Theresa Terrace,King County
514500090,Southeast 26th Street,2448,N/A,King County
5680001095,14th Avenue South,3315,N/A,King County
2475900855,338th Place Southeast,4360,N/A,King County
8669400100,Northeast 42nd Street,13651,N/A,King County
3824100051,64th Avenue Northeast,19812,N/A,King County
952004875,38th Avenue Southwest,4426,N/A,King County
9522350090,Northeast 122nd Place,8037,N/A,King County
1787600252,Roosevelt Way Northeast,13352,N/A,King County
7148000315,46th Avenue South,17820,N/A,King County
2180001080,14th Avenue Southwest,36135,N/A,King County
1328330590,153rd Court Southeast,17727,Candlewood,King County
34001304,Southwest Hemlock Way,8031,N/A,King County
1558500100,270th Place Northeast,16205,N/A,King County
2887950110,Southeast 314th Place,12317,N/A,King County
6852700412,Federal Avenue East,615,N/A,King County
1798000100,Northeast Ravenna Boulevard,1006,University Heights,King County
9516500100,Northeast 192nd Street,19111,N/A,King County
203400090,280th Place Northeast,2630,N/A,King County
4036800805,163rd Avenue Southeast,1020,N/A,King County
7129302615,South Pilgrim Street,6111,Rainier Beach,King County
7278700100,Northwest 197th Street,2116,N/A,King County
7852070090,Fairway Place Southeast,6225,Snoqualmie,King County
1250200552,27th Avenue South,307,N/A,King County
9126100608,20th Avenue,402,N/A,King County
396100025,North 161st Place,16210,Meridian Park,King County
9184700600,37th Avenue,826,N/A,King County
4221250090,240th Avenue Southeast,2215,N/A,King County
8731901810,39th Place Southwest,32516,N/A,King County
7977201707,35th Avenue Northeast,7717,Wedgwood,King County
3260350090,139th Avenue Southeast,8903,N/A,King County
7399300850,Edmonds Drive Southeast,2007,Rolling Hills,King County
461002551,Alonzo Avenue Northwest,7351,Whittier Heights,King County
9158100090,1st Avenue Northwest,12714,N/A,King County
9358002305,Southwest Nevada Street,2843,Youngstown,King County
6447300265,87th Avenue Northeast,515,Eastland,King County
2235000015,35th Avenue Southwest,6710,High Point,King County
9523104345,North 59th Street,723,N/A,King County
6139100056,1st Avenue Northeast,18304,Meridian Park,King County
808300090,283rd Avenue Northeast,13832,N/A,King County
8077100031,38th Avenue Northeast,3636,N/A,King County
1402650110,155th Place Southeast,18303,Carriagewood,King County
7985000100,South 300th Street,2613,N/A,King County
1796350690,186th Place Southeast,25731,Covington Woods,King County
7504110110,Northeast 25th Way,22630,N/A,King County
4324500490,35th Avenue South,24621,N/A,King County
1257202120,Corliss Avenue North,6407,Meridian,King County
3987700115,129th Avenue Southeast,7624,Olympus,King County
9137101353,Northeast 71st Street,818,N/A,King County
3298701066,15th Avenue Southwest,9448,Highland Park,King County
8682290100,Redmond Ridge Trail,23205,N/A,King County
4055700778,76th Avenue Northeast,12935,N/A,King County
438000025,27th Avenue Northeast,8028,Wedgwood,King County
2474400300,Southeast 219th Place,11118,N/A,King County
87000283,106th Avenue Southeast,17030,Victoria Hills,King County
2946001645,8th Avenue South,20220,North Hill,King County
9294300495,57th Avenue Northeast,7330,Sand Point,King County
492000475,Auburn Avenue,407,N/A,King County
3876540600,27th Place South,37730,N/A,King County
4122500100,99th Avenue Northeast,9858,N/A,King County
2461900945,42nd Avenue Southwest,5633,Morgan Junction,King County
7221400495,High Avenue South,1422,N/A,King County
2349300090,Fauntleroy Way Southwest,3809,N/A,King County
9523100459,Greenwood Avenue North,5014,N/A,King County
3856904580,Northeast 57th Street,311,Meridian,King County
7345600755,South 128th Street,3714,N/A,King County
798000457,Occidental Avenue South,11416,Beverly Park,King County
